z_m,z_cm,B_T,B_mT,beam_radius_mm,s_local,eta_design,v_design_m_s,delta_eff_MHz
5.235499999999999876e-02,5.235500000000000043e+00,-2.917655853788482089e-03,-2.917655853788482023e+00,6.273258064516128663e+00,9.514170010397611232e-01,4.875518664297910920e-01,2.556295705168855648e+02,0.000000000000000000e+00
5.244750000000000106e-02,5.244749999999999801e+00,-2.900870564161888484e-03,-2.900870564161888598e+00,6.273854838709676862e+00,9.512360105246095987e-01,4.875043333527142586e-01,2.555358565311652512e+02,0.000000000000000000e+00
5.253999999999999643e-02,5.253999999999999559e+00,-2.884080753873814306e-03,-2.884080753873814462e+00,6.274451612903225950e+00,9.510550716499860391e-01,4.874568050227762739e-01,2.554421173061303421e+02,0.000000000000000000e+00
5.263249999999999873e-02,5.263250000000000206e+00,-2.867286417782018756e-03,-2.867286417782018759e+00,6.275048387096775038e+00,9.508741843962472684e-01,4.874092814399109685e-01,2.553483528130711875e+02,0.000000000000000000e+00
5.272500000000000103e-02,5.272499999999999964e+00,-2.850487550735374912e-03,-2.850487550735374853e+00,6.275645161290323237e+00,9.506933487437592145e-01,4.873617626040520068e-01,2.552545630232284850e+02,0.000000000000000000e+00
5.281749999999999640e-02,5.281749999999999723e+00,-2.833684147573813789e-03,-2.833684147573813927e+00,6.276241935483871437e+00,9.505125646728962430e-01,4.873142485151324976e-01,2.551607479077931089e+02,0.000000000000000000e+00
5.290999999999999870e-02,5.290999999999999481e+00,-2.816876203128346884e-03,-2.816876203128346745e+00,6.276838709677418748e+00,9.503318321640428223e-01,4.872667391730856057e-01,2.550669074379060248e+02,0.000000000000000000e+00
5.300250000000000100e-02,5.300250000000000128e+00,-2.800063712221028886e-03,-2.800063712221029011e+00,6.277435483870966948e+00,9.501511511975927471e-01,4.872192345778441624e-01,2.549730415846582332e+02,0.000000000000000000e+00
5.309499999999999637e-02,5.309499999999999886e+00,-2.783246669664918207e-03,-2.783246669664918294e+00,6.278032258064516036e+00,9.499705217539485824e-01,4.871717347293406664e-01,2.548791503190905132e+02,0.000000000000000000e+00
5.318749999999999867e-02,5.318749999999999645e+00,-2.766425070264067008e-03,-2.766425070264066921e+00,6.278629032258065124e+00,9.497899438135229966e-01,4.871242396275075603e-01,2.547852336121933945e+02,0.000000000000000000e+00
5.328000000000000097e-02,5.328000000000000291e+00,-2.749598908813515995e-03,-2.749598908813516207e+00,6.279225806451613323e+00,9.496094173567375396e-01,4.870767492722768988e-01,2.546912914349070149e+02,0.000000000000000000e+00
5.337249999999999633e-02,5.337250000000000050e+00,-2.732768180099250620e-03,-2.732768180099250710e+00,6.279822580645161523e+00,9.494289423640233094e-01,4.870292636635807360e-01,2.545973237581210071e+02,0.000000000000000000e+00
5.346499999999999864e-02,5.346499999999999808e+00,-2.715932878898179824e-03,-2.715932878898180025e+00,6.280419354838709722e+00,9.492485188158199527e-01,4.869817828013505712e-01,2.545033305526743277e+02,0.000000000000000000e+00
5.355750000000000094e-02,5.355750000000000455e+00,-2.699092999978129105e-03,-2.699092999978129015e+00,6.281016129032257922e+00,9.490681466925774412e-01,4.869343066855178481e-01,2.544093117893552005e+02,0.000000000000000000e+00
5.364999999999999630e-02,5.364999999999999325e+00,-2.682248538097810591e-03,-2.682248538097810719e+00,6.281612903225806122e+00,9.488878259747537403e-01,4.868868353160136220e-01,2.543152674389010031e+02,0.000000000000000000e+00
5.374249999999999861e-02,5.374249999999999972e+00,-2.665399488006793983e-03,-2.665399488006793938e+00,6.282209677419354321e+00,9.487075566428179174e-01,4.868393686927690589e-01,2.542211974719980105e+02,0.000000000000000000e+00
5.383500000000000091e-02,5.383499999999999730e+00,-2.648545844445490943e-03,-2.648545844445490793e+00,6.282806451612903409e+00,9.485273386772463677e-01,4.867919068157145479e-01,2.541271018592814528e+02,0.000000000000000000e+00
5.392749999999999627e-02,5.392749999999999488e+00,-2.631687602145137746e-03,-2.631687602145137639e+00,6.283403225806451609e+00,9.483471720585266995e-01,4.867444496847809221e-01,2.540329805713352584e+02,0.000000000000000000e+00
5.401999999999999857e-02,5.402000000000000135e+00,-2.614824755827770998e-03,-2.614824755827771074e+00,6.283999999999999808e+00,9.481670567671536265e-01,4.866969972998980154e-01,2.539388335786919981e+02,0.000000000000000000e+00
5.411250000000000088e-02,5.411249999999999893e+00,-2.597957300206191200e-03,-2.597957300206191089e+00,6.284596774193548896e+00,9.479869927836329646e-01,4.866495496609961058e-01,2.538446608518327423e+02,0.000000000000000000e+00
5.420499999999999624e-02,5.420499999999999652e+00,-2.581085229983961019e-03,-2.581085229983961060e+00,6.285193548387097984e+00,9.478069800884786344e-01,4.866021067680046386e-01,2.537504623611869192e+02,0.000000000000000000e+00
5.429749999999999854e-02,5.429750000000000298e+00,-2.564208539855370155e-03,-2.564208539855370006e+00,6.285790322580645295e+00,9.476270186622147707e-01,4.865546686208535587e-01,2.536562380771321727e+02,0.000000000000000000e+00
5.439000000000000085e-02,5.439000000000000057e+00,-2.547327224505404122e-03,-2.547327224505404164e+00,6.286387096774193495e+00,9.474471084853742786e-01,4.865072352194718119e-01,2.535619879699942771e+02,0.000000000000000000e+00
5.448249999999999621e-02,5.448249999999999815e+00,-2.530441278609759422e-03,-2.530441278609759426e+00,6.286983870967741694e+00,9.472672495384987235e-01,4.864598065637885660e-01,2.534677120100471086e+02,0.000000000000000000e+00
5.457499999999999851e-02,5.457499999999999574e+00,-2.513550696834758545e-03,-2.513550696834758735e+00,6.287580645161289894e+00,9.470874418021397734e-01,4.864123826537326556e-01,2.533734101675121622e+02,0.000000000000000000e+00
5.466750000000000081e-02,5.466750000000000220e+00,-2.496655473837397238e-03,-2.496655473837397388e+00,6.288177419354838982e+00,9.469076852568575342e-01,4.863649634892324713e-01,2.532790824125589495e+02,0.000000000000000000e+00
5.475999999999999618e-02,5.475999999999999979e+00,-2.479755604265269486e-03,-2.479755604265269309e+00,6.288774193548387181e+00,9.467279798832225479e-01,4.863175490702164594e-01,2.531847287153043737e+02,0.000000000000000000e+00
5.485249999999999848e-02,5.485249999999999737e+00,-2.462851082756565765e-03,-2.462851082756565724e+00,6.289370967741936269e+00,9.465483256618130170e-01,4.862701393966127883e-01,2.530903490458129568e+02,0.000000000000000000e+00
5.494500000000000078e-02,5.494500000000000384e+00,-2.445941903940038360e-03,-2.445941903940038298e+00,6.289967741935483581e+00,9.463687225732176911e-01,4.862227344683491825e-01,2.529959433740964698e+02,0.000000000000000000e+00
5.503749999999999615e-02,5.503749999999999254e+00,-2.429028062435003524e-03,-2.429028062435003577e+00,6.290564516129031780e+00,9.461891705980339795e-01,4.861753342853534776e-01,2.529015116701139902e+02,0.000000000000000000e+00
5.512999999999999845e-02,5.512999999999999901e+00,-2.412109552851283371e-03,-2.412109552851283478e+00,6.291161290322579980e+00,9.460096697168687285e-01,4.861279388475529539e-01,2.528070539037716173e+02,0.000000000000000000e+00
5.522250000000000075e-02,5.522249999999999659e+00,-2.395186369789216712e-03,-2.395186369789216840e+00,6.291758064516129068e+00,9.458302199103364449e-01,4.860805481548745033e-01,2.527125700449225008e+02,0.000000000000000000e+00
5.531499999999999612e-02,5.531499999999999417e+00,-2.378258507839610490e-03,-2.378258507839610569e+00,6.292354838709677267e+00,9.456508211590636259e-01,4.860331622072455726e-01,2.526180600633665279e+02,0.000000000000000000e+00
5.540749999999999842e-02,5.540750000000000064e+00,-2.361325961583727630e-03,-2.361325961583727651e+00,6.292951612903226355e+00,9.454714734436839851e-01,4.859857810045924431e-01,2.525235239288503521e+02,0.000000000000000000e+00
5.550000000000000072e-02,5.549999999999999822e+00,-2.344388725593261457e-03,-2.344388725593261391e+00,6.293548387096774555e+00,9.452921767448407842e-01,4.859384045468417290e-01,2.524289616110671943e+02,0.000000000000000000e+00
5.559249999999999609e-02,5.559249999999999581e+00,-2.327446794430307938e-03,-2.327446794430307886e+00,6.294145161290322754e+00,9.451129310431866104e-01,4.858910328339196560e-01,2.523343730796566717e+02,0.000000000000000000e+00
5.568499999999999839e-02,5.568500000000000227e+00,-2.310500162647348334e-03,-2.310500162647348255e+00,6.294741935483870954e+00,9.449337363193830441e-01,4.858436658657520613e-01,2.522397583042047415e+02,0.000000000000000000e+00
5.577750000000000069e-02,5.577749999999999986e+00,-2.293548824787230555e-03,-2.293548824787230433e+00,6.295338709677419153e+00,9.447545925541014356e-01,4.857963036422648928e-01,2.521451172542435586e+02,0.000000000000000000e+00
5.586999999999999605e-02,5.586999999999999744e+00,-2.276592775383132292e-03,-2.276592775383132317e+00,6.295935483870968241e+00,9.445754997280210175e-01,4.857489461633834327e-01,2.520504498992513049e+02,0.000000000000000000e+00
5.596249999999999836e-02,5.596249999999999503e+00,-2.259632008958533268e-03,-2.259632008958533333e+00,6.296532258064516441e+00,9.443964578218321249e-01,4.857015934290333514e-01,2.519557562086519908e+02,0.000000000000000000e+00
5.605500000000000066e-02,5.605500000000000149e+00,-2.242666520027221735e-03,-2.242666520027221555e+00,6.297129032258064640e+00,9.442174668162324203e-01,4.856542454391394315e-01,2.518610361518155401e+02,0.000000000000000000e+00
5.614749999999999602e-02,5.614749999999999908e+00,-2.225696303093243310e-03,-2.225696303093243511e+00,6.297725806451612840e+00,9.440385266919294471e-01,4.856069021936263996e-01,2.517662896980574772e+02,0.000000000000000000e+00
5.623999999999999833e-02,5.623999999999999666e+00,-2.208721352650861499e-03,-2.208721352650861558e+00,6.298322580645161928e+00,9.438596374296397418e-01,4.855595636924190384e-01,2.516715168166387286e+02,0.000000000000000000e+00
5.633250000000000063e-02,5.633250000000000313e+00,-2.191741663184585028e-03,-2.191741663184584965e+00,6.298919354838709239e+00,9.436807990100890553e-01,4.855122299354415194e-01,2.515767174767657366e+02,0.000000000000000000e+00
5.642499999999999599e-02,5.642499999999999183e+00,-2.174757229169103651e-03,-2.174757229169103745e+00,6.299516129032258327e+00,9.435020114140129088e-01,4.854649009226181811e-01,2.514818916475901176e+02,0.000000000000000000e+00
5.651749999999999829e-02,5.651749999999999829e+00,-2.157768045069269509e-03,-2.157768045069269558e+00,6.300112903225806527e+00,9.433232746221547060e-01,4.854175766538726955e-01,2.513870392982086059e+02,0.000000000000000000e+00
5.661000000000000060e-02,5.661000000000000476e+00,-2.140774105340079777e-03,-2.140774105340079725e+00,6.300709677419354726e+00,9.431445886152678426e-01,4.853702571291288459e-01,2.512921603976628546e+02,0.000000000000000000e+00
5.670249999999999596e-02,5.670249999999999346e+00,-2.123775404426654981e-03,-2.123775404426655022e+00,6.301306451612902926e+00,9.429659533741143740e-01,4.853229423483099159e-01,2.511972549149394069e+02,0.000000000000000000e+00
5.679499999999999826e-02,5.679499999999999993e+00,-2.106771936764210811e-03,-2.106771936764210817e+00,6.301903225806451125e+00,9.427873688794659035e-01,4.852756323113392445e-01,2.511023228189694976e+02,0.000000000000000000e+00
5.688750000000000057e-02,5.688749999999999751e+00,-2.089763696778013449e-03,-2.089763696778013546e+00,6.302500000000000213e+00,9.426088351121026943e-01,4.852283270181396713e-01,2.510073640786288536e+02,0.000000000000000000e+00
5.697999999999999593e-02,5.697999999999999510e+00,-2.072750678883399523e-03,-2.072750678883399367e+00,6.303096774193548413e+00,9.424303520528143352e-01,4.851810264686338692e-01,2.509123786627376944e+02,0.000000000000000000e+00
5.707249999999999823e-02,5.707250000000000156e+00,-2.055732877485702374e-03,-2.055732877485702215e+00,6.303693548387096612e+00,9.422519196823995191e-01,4.851337306627444002e-01,2.508173665400604477e+02,0.000000000000000000e+00
5.716500000000000054e-02,5.716499999999999915e+00,-2.038710286980268110e-03,-2.038710286980268016e+00,6.304290322580644812e+00,9.420735379816664867e-01,4.850864396003936596e-01,2.507223276793057494e+02,0.000000000000000000e+00
5.725749999999999590e-02,5.725749999999999673e+00,-2.021682901752400521e-03,-2.021682901752400507e+00,6.304887096774193012e+00,9.418952069314313613e-01,4.850391532815034323e-01,2.506272620491261875e+02,0.000000000000000000e+00
5.734999999999999820e-02,5.734999999999999432e+00,-2.004650716177355015e-03,-2.004650716177355019e+00,6.305483870967742099e+00,9.417169265125199251e-01,4.849918717059954476e-01,2.505321696181182176e+02,0.000000000000000000e+00
5.744250000000000050e-02,5.744250000000000078e+00,-1.987613724620308688e-03,-1.987613724620308719e+00,6.306080645161290299e+00,9.415386967057679524e-01,4.849445948737916012e-01,2.504370503548220483e+02,0.000000000000000000e+00
5.753499999999999587e-02,5.753499999999999837e+00,-1.970571921436329969e-03,-1.970571921436329976e+00,6.306677419354839387e+00,9.413605174920190999e-01,4.848973227848129564e-01,2.503419042277214714e+02,0.000000000000000000e+00
5.762749999999999817e-02,5.762749999999999595e+00,-1.953525300970349130e-03,-1.953525300970349043e+00,6.307274193548387586e+00,9.411823888521264614e-01,4.848500554389806871e-01,2.502467312052436341e+02,0.000000000000000000e+00
5.772000000000000047e-02,5.772000000000000242e+00,-1.936473857557145057e-03,-1.936473857557144962e+00,6.307870967741935786e+00,9.410043107669523454e-01,4.848027928362156347e-01,2.501515312557590676e+02,0.000000000000000000e+00
5.781249999999999584e-02,5.781250000000000000e+00,-1.919417585521335711e-03,-1.919417585521335790e+00,6.308467741935483097e+00,9.408262832173677204e-01,4.847555349764384180e-01,2.500563043475814879e+02,0.000000000000000000e+00
5.790499999999999814e-02,5.790499999999999758e+00,-1.902356479177296595e-03,-1.902356479177296666e+00,6.309064516129032185e+00,9.406483061842527693e-01,4.847082818595694342e-01,2.499610504489674838e+02,0.000000000000000000e+00
5.799750000000000044e-02,5.799750000000000405e+00,-1.885290532829198050e-03,-1.885290532829198007e+00,6.309661290322580385e+00,9.404703796484973344e-01,4.846610334855288582e-01,2.498657695281166582e+02,0.000000000000000000e+00
5.808999999999999581e-02,5.808999999999999275e+00,-1.868219740770941288e-03,-1.868219740770941328e+00,6.310258064516129473e+00,9.402925035909989182e-01,4.846137898542365319e-01,2.497704615531712875e+02,0.000000000000000000e+00
5.818249999999999811e-02,5.818249999999999922e+00,-1.851144097286135624e-03,-1.851144097286135715e+00,6.310854838709677672e+00,9.401146779926661257e-01,4.845665509656125192e-01,2.496751264922162079e+02,0.000000000000000000e+00
5.827500000000000041e-02,5.827499999999999680e+00,-1.834063596648104763e-03,-1.834063596648104699e+00,6.311451612903225872e+00,9.399369028344142230e-01,4.845193168195758293e-01,2.495797643132787300e+02,0.000000000000000000e+00
5.836749999999999577e-02,5.836749999999999439e+00,-1.816978233119815678e-03,-1.816978233119815656e+00,6.312048387096774960e+00,9.397591780971686903e-01,4.844720874160458601e-01,2.494843749843284684e+02,0.000000000000000000e+00
5.845999999999999808e-02,5.846000000000000085e+00,-1.799888000953878825e-03,-1.799888000953878908e+00,6.312645161290322271e+00,9.395815037618647780e-01,4.844248627549417319e-01,2.493889584732771425e+02,0.000000000000000000e+00
5.855250000000000038e-02,5.855249999999999844e+00,-1.782792894392521473e-03,-1.782792894392521532e+00,6.313241935483871359e+00,9.394038798094452858e-01,4.843776428361820652e-01,2.492935147479785201e+02,0.000000000000000000e+00
5.864499999999999574e-02,5.864499999999999602e+00,-1.765692907667548890e-03,-1.765692907667548939e+00,6.313838709677419558e+00,9.392263062208633384e-01,4.843304276596856472e-01,2.491980437762281895e+02,0.000000000000000000e+00
