z_m,z_cm,B_T,B_mT,beam_radius_mm,s_average,eta_available,force_scale,force_margin_fraction,eta_design,v_design_m_s,delta_eff_MHz
0.0,0.0,-0.0004061686681817372,-0.4061686681817372,5.935483870967742,0.5313919377744567,0.3469993047937281,0.9778387636723636,0.0221612363276363,0.3393093711946688,245.0,-2.6919958930640497
0.0001875000000000019,0.01875000000000019,-0.00040225469874247176,-0.4022546987424718,5.936693548387097,0.53117540442124,0.34690695968573926,0.9778387636723636,0.0221612363276363,0.3392190725684418,244.86205993168534,-2.691805566988239
0.0005171875000000003,0.05171875000000003,-0.0003951130857314437,-0.3951130857314437,5.93882056451613,0.5307949901513893,0.34674466038407564,0.9778387636723636,0.0221612363276363,0.3390603700199582,244.6194149594916,-2.6914711618201483
0.0008468750000000004,0.08468750000000004,-0.000387631330000202,-0.387631330000202,5.940947580645161,0.5304149791655487,0.34658245361562406,0.9778387636723636,0.0221612363276363,0.3389017579540362,244.3766443770138,-2.6911370702057256
0.0011765625000000007,0.11765625000000007,-0.00037979839349311676,-0.3797983934931168,5.943074596774194,0.530035379027574,0.3464203412000141,0.9778387636723636,0.0221612363276363,0.33874323814998014,244.13374520126573,-2.690803298084588
0.0015062500000000004,0.15062500000000004,-0.000371602954056649,-0.371602954056649,5.945201612903226,0.5296561851372733,0.3462583221651778,0.9778387636723636,0.0221612363276363,0.33858480965726445,243.89071823954262,-2.6904698419383384
0.001835937500000001,0.1835937500000001,-0.0003630334032999379,-0.3630334032999379,5.947328629032258,0.5292773968102472,0.34609639643676865,0.9778387636723636,0.0221612363276363,0.33842647240319007,243.64756308179238,-2.6901367012925204
0.002165625000000001,0.2165625000000001,-0.0003540778449320926,-0.3540778449320926,5.949455645161291,0.5288990176755667,0.3459345649347078,0.9778387636723636,0.0221612363276363,0.33826822728729167,243.40427793681138,-2.689803879029536
0.002495312500000001,0.24953125000000012,-0.0003447240936266361,-0.3447240936266361,5.951582661290323,0.5285210388468246,0.3457728256946431,0.9778387636723636,0.0221612363276363,0.33811007238874957,243.16086500309902,-2.6894713682922013
0.002825,0.2825,-0.0003349596744667693,-0.3349596744667693,5.953709677419355,0.5281434721362122,0.34561118152451525,0.9778387636723636,0.0221612363276363,0.3379520104532768,242.91731985500846,-2.689139178332508
0.0031546875000000017,0.3154687500000002,-0.0003247718230284339,-0.3247718230284339,5.955836693548387,0.5277663038310975,0.34544962934342444,0.9778387636723636,0.0221612363276363,0.3377940384682504,242.67364625696806,-2.6888072985343734
0.003484375,0.3484375,-0.0003141474861615545,-0.3141474861615545,5.957963709677419,0.5273895438915502,0.3452881715348973,0.9778387636723636,0.0221612363276363,0.33763615876437497,242.42984034857952,-2.6884757367101075
0.003814062500000002,0.38140625000000017,-0.0003030733235333239,-0.3030733235333239,5.960090725806452,0.5270131845449476,0.345126806385874,0.9778387636723636,0.0221612363276363,0.3374783696665543,242.1859040004141,-2.688144486865349
0.00414375,0.414375,-0.00029153571000093797,-0.291535710000938,5.9622177419354845,0.5266372283304104,0.34496553456615037,0.9778387636723636,0.0221612363276363,0.33732067182974046,241.9418357398309,-2.6878135510348544
0.004473437500000002,0.4473437500000002,-0.000279520738884763,-0.279520738884763,5.964344758064517,0.5262616756314823,0.3448043562483508,0.9778387636723636,0.0221612363276363,0.3371630654227325,241.69763478130645,-2.6874829295755887
0.004803125000000001,0.4803125000000001,-0.0002670142262165512,-0.2670142262165512,5.96647177419355,0.5258865208580392,0.3446432702185726,0.9778387636723636,0.0221612363276363,0.3370055492585294,241.45330231852577,-2.687152618188882
0.005132812500000002,0.5132812500000002,-0.000254001716040919,-0.254001716040919,5.968598790322581,0.5255117725041906,0.34448227853115454,0.9778387636723636,0.0221612363276363,0.33684812534594294,241.20883487286255,-2.6868226235520516
0.0054625,0.54625,-0.0002404684868519113,-0.2404684868519113,5.970725806451614,0.5251374185975135,0.34432137848812866,0.9778387636723636,0.0221612363276363,0.3366907910467958,240.96423577077823,-2.6864929363904495
0.005792187500000002,0.5792187500000002,-0.000226399559250005,-0.226399559250005,5.972852822580645,0.5247634705928729,0.3441605728345909,0.9778387636723636,0.0221612363276363,0.33653354904534877,240.71950051513673,-2.68616356569126
0.006121875000000001,0.6121875000000001,-0.000211779704908373,-0.211779704908373,5.974979838709678,0.5243899176087181,0.3439998591220909,0.9778387636723636,0.0221612363276363,0.33637639694741267,240.47463209257222,-2.685834503027375
0.0064515625000000024,0.6451562500000003,-0.0001965934569405402,-0.1965934569405402,5.97710685483871,0.5240167653435724,0.34383923875897354,0.9778387636723636,0.0221612363276363,0.33621933613012134,240.22962791460046,-2.685505752899261
0.006781250000000001,0.6781250000000001,-0.00018082512176474842,-0.1808251217647484,5.979233870967742,0.5236440109997522,0.3436787111761678,0.9778387636723636,0.0221612363276363,0.3360623660370152,239.98448825258066,-2.6851773131820287
0.0071109375000000035,0.7110937500000003,-0.0001644587925632638,-0.1644587925632638,5.981360887096774,0.5232716522185058,0.3435182759046272,0.9778387636723636,0.0221612363276363,0.3359054862094426,239.73921324371514,-2.684849182091582
0.007440625000000001,0.7440625000000001,-0.0001474783644375543,-0.1474783644375543,5.983487903225807,0.5228996942409516,0.34335793425069044,0.9778387636723636,0.0221612363276363,0.33574869792479184,239.49380040597154,-2.6845213637746745
0.007770312500000003,0.7770312500000003,-0.0001298675513625987,-0.1298675513625987,5.9856149193548385,0.5225281268012806,0.343197683896526,0.9778387636723636,0.0221612363276363,0.3355919989165977,239.24825260393052,-2.6841938502754106
0.008100000000000001,0.8100000000000002,-0.0001116099050455459,-0.1116099050455459,5.9877419354838715,0.522156962818723,0.34303752794600484,0.9778387636723636,0.0221612363276363,0.3354353922199453,239.00256467324687,-2.6838666517350767
0.0084296875,0.84296875,-9.268883579542079e-05,-0.0926888357954208,5.989868951612904,0.5217861883651209,0.3428774632208873,0.9778387636723636,0.0221612363276363,0.33527887472702883,238.75674077191428,-2.6835397573362925
0.008759375000000002,0.8759375000000003,-7.30876355115322e-05,-0.0730876355115322,5.991995967741936,0.5214158122354738,0.3427174918624744,0.9778387636723636,0.0221612363276363,0.3351224485316953,238.51077713979822,-2.683213174002375
0.009089062500000002,0.9089062500000001,-5.27895028985531e-05,-0.0527895028985531,5.994122983870968,0.5210458285139772,0.34255761256560036,0.9778387636723636,0.0221612363276363,0.3349661123577032,238.2646751587912,-2.682886897169581
0.00941875,0.941875,-3.1777571015857296e-05,-0.0317775710158573,5.99625,0.520676238009545,0.3423978256004822,0.9778387636723636,0.0221612363276363,0.33480986646928107,238.01843385545402,-2.6825609275250986
0.0097484375,0.97484375,-1.00349372674999e-05,-0.0100349372674999,5.998377016129033,0.5203070427741895,0.34223813153105914,0.9778387636723636,0.0221612363276363,0.33465371141787065,237.77205179630477,-2.682235266728478
0.010078125000000002,1.0078125000000002,1.24553040628668e-05,0.0124553040628668,6.000504032258065,0.5199382356751432,0.3420785287604338,0.9778387636723636,0.0221612363276363,0.33449764564196366,237.52553083402037,-2.6819099092610776
0.0104078125,1.04078125,3.57100266309786e-05,0.0357100266309786,6.002631048387097,0.5195698266879304,0.3419190197176818,0.9778387636723636,0.0221612363276363,0.3343416715168045,237.2788666799412,-2.6815848629755368
0.010737500000000002,1.0737500000000002,5.97460341079153e-05,0.0597460341079153,6.00475806451613,0.5192018032771558,0.3417596015311499,0.9778387636723636,0.0221612363276363,0.33418578623437933,237.0320631465378,-2.6812601181282805
0.011067187499999999,1.10671875,8.458001942158861e-05,0.0845800194215886,6.006885080645161,0.5188341758131365,0.3416002767259124,0.9778387636723636,0.0221612363276363,0.3340299922638034,236.78511576845793,-2.6809356828825797
0.011396875000000004,1.1396875000000004,0.00011022852107917291,0.1102285210791729,6.009012096774193,0.5184669353238814,0.34144104326630753,0.9778387636723636,0.0221612363276363,0.33387428761452814,236.53802709437468,-2.6806115502780785
0.011726562500000001,1.17265625,0.0001367078764942124,0.1367078764942124,6.011139112903226,0.5181000857234422,0.3412819021562238,0.9778387636723636,0.0221612363276363,0.33371867326819443,236.2907949834046,-2.680287723430677
0.012056250000000003,1.2056250000000004,0.00016403417225210228,0.1640341722521023,6.0132661290322575,0.5177336259374309,0.34112285322280195,0.9778387636723636,0.0221612363276363,0.3335631490557739,236.04341910510362,-2.679964201555447
0.012385937500000001,1.2385937500000002,0.0001922231912593148,0.1922231912593148,6.015393145161291,0.5173675520081139,0.34096389560912055,0.9778387636723636,0.0221612363276363,0.33340771413933523,235.79590020863603,-2.67964098161012
0.012715625000000005,1.2715625000000006,0.00022129035673529,0.22129035673529,6.017520161290322,0.517001870714918,0.34080503100115433,0.9778387636723636,0.0221612363276363,0.33325237016749026,235.54823504340675,-2.6793180689553107
0.0130453125,1.3045312500000001,0.0002512506730214363,0.2512506730214363,6.019647177419355,0.5166365711983222,0.34064625690494754,0.9778387636723636,0.0221612363276363,0.3330971147015523,235.300426941257,-2.6789954551456163
0.013375000000000003,1.3375000000000004,0.0002821186631993367,0.2821186631993367,6.021774193548388,0.5162716652689877,0.3404875762019203,0.9778387636723636,0.0221612363276363,0.3329419505590855,235.05247073552258,-2.6786731494817513
0.013704687500000002,1.3704687500000003,0.0003139083035300773,0.3139083035300773,6.02390120967742,0.5159071409595254,0.3403289861315123,0.9778387636723636,0.0221612363276363,0.332786875040707,234.8043702006628,-2.6783511426483013
0.014034375000000002,1.4034375000000001,0.000346632954748791,0.346632954748791,6.026028225806452,0.5155430052277522,0.34017048842569353,0.9778387636723636,0.0221612363276363,0.33263188984000425,234.5561219687382,-2.678029440147979
0.0143640625,1.43640625,0.00038030529027302453,0.3803052902730245,6.028155241935484,0.515179253934427,0.340012082180404,0.9778387636723636,0.0221612363276363,0.3324769940729524,234.3077268695173,-2.677708038793406
0.01469375,1.469375,0.00041493722141060663,0.4149372214106066,6.030282258064516,0.5148158862347235,0.33985376727310723,0.9778387636723636,0.0221612363276363,0.3323221876197303,234.05918449087227,-2.6773869379763164
0.015023437500000002,1.5023437500000003,0.0004505398196821651,0.4505398196821651,6.032409274193549,0.5144529057742708,0.33969554465227664,0.9778387636723636,0.0221612363276363,0.33216747140779246,233.81049267556213,-2.6770661406077934
0.015353125,1.5353125,0.00048712323640553654,0.4871232364055365,6.034536290322579,0.5140903039487495,0.33953741234483675,0.9778387636723636,0.0221612363276363,0.3320128435077887,233.56165400974967,-2.676745639998143
0.015682812500000004,1.5682812500000005,0.0005246966197239227,0.5246966197239227,6.036663306451613,0.513728092145605,0.3393793731478284,0.9778387636723636,0.0221612363276363,0.3318583066547743,233.31266330627665,-2.6764254451274225
