z_m,z_mm,source_z_mm_before_rescale,B_original_mT,B_T,B_mT,entrance_negative_clamped_to_zero
0.15052132107023408,150.52132107023408,162.72575250836118,27.412271278321946,0.027412271278321947,27.412271278321946,False
0.15109364548494983,151.09364548494983,163.34448160535118,27.592682142524335,0.027592682142524336,27.592682142524335,False
0.15166596989966552,151.66596989966553,163.96321070234112,27.775249298405132,0.027775249298405132,27.775249298405132,False
0.15223829431438127,152.23829431438128,164.5819397993311,27.960051962110754,0.027960051962110755,27.960051962110754,False
0.15281061872909696,152.81061872909697,165.20066889632108,28.147174322253466,0.028147174322253467,28.147174322253466,False
0.15338294314381268,153.38294314381267,165.81939799331101,28.336705988179343,0.028336705988179344,28.336705988179343,False
0.15395526755852842,153.95526755852842,166.438127090301,28.528742491571776,0.028528742491571776,28.528742491571776,False
0.15452759197324412,154.5275919732441,167.05685618729098,28.723385849358525,0.028723385849358525,28.723385849358525,False
0.15509991638795986,155.09991638795987,167.67558528428094,28.920745197335687,0.028920745197335687,28.920745197335687,False
0.15567224080267558,155.6722408026756,168.2943143812709,29.120937505679972,0.029120937505679973,29.120937505679972,False
0.15624456521739127,156.24456521739128,168.91304347826087,29.32408838966817,0.02932408838966817,29.32408838966817,False
0.156816889632107,156.816889632107,169.53177257525084,29.530333031560783,0.029530333031560784,29.530333031560783,False
0.1573892140468227,157.3892140468227,170.1505016722408,29.73981723286786,0.029739817232867862,29.73981723286786,False
0.1579615384615385,157.96153846153848,170.76923076923077,29.952698620269086,0.029952698620269086,29.952698620269086,False
0.15853386287625415,158.53386287625415,171.38795986622074,30.169148033534466,0.030169148033534467,30.169148033534466,False
0.15910618729096984,159.10618729096984,172.00668896321068,30.38935113018836,0.03038935113018836,30.38935113018836,False
0.15967851170568564,159.67851170568565,172.62541806020067,30.613510249779736,0.03061351024977974,30.613510249779736,False
0.1602508361204013,160.25083612040132,173.24414715719064,30.84184659101548,0.03084184659101548,30.84184659101548,False
0.16082316053511703,160.82316053511704,173.8628762541806,31.07460276842769,0.031074602768427693,31.07460276842769,False
0.16139548494983275,161.39548494983273,174.48160535117054,31.312045832717043,0.031312045832717045,31.312045832717043,False
0.16196780936454847,161.96780936454846,175.10033444816054,31.554470861891232,0.03155447086189123,31.554470861891232,False
0.16254013377926418,162.54013377926418,175.71906354515048,31.80220526085332,0.03180220526085332,31.80220526085332,False
0.1631124581939799,163.1124581939799,176.33779264214047,32.055613948137605,0.03205561394813761,32.055613948137605,False
0.16368478260869562,163.68478260869563,176.95652173913044,32.31510566433721,0.032315105664337214,32.31510566433721,False
0.1642571070234114,164.2571070234114,177.5752508361204,32.58114071377529,0.03258114071377529,32.58114071377529,False
0.16482943143812706,164.82943143812707,178.19397993311037,32.85424055871661,0.032854240558716614,32.85424055871661,False
0.16540175585284278,165.40175585284277,178.81270903010034,33.13499983858958,0.03313499983858958,33.13499983858958,False
0.1659740802675585,165.9740802675585,179.4314381270903,33.42410160829966,0.03342410160829966,33.42410160829966,False
0.16654640468227422,166.54640468227421,180.05016722408027,33.72233691663646,0.03372233691663646,33.72233691663646,False
0.16711872909699,167.11872909699,180.66889632107024,34.03063033859016,0.034030630338590155,34.03063033859016,False
0.16769105351170566,167.69105351170566,181.2876254180602,34.35007383649724,0.03435007383649724,34.35007383649724,False
0.16826337792642138,168.26337792642138,181.90635451505017,34.681972532953424,0.03468197253295342,34.681972532953424,False
0.1688357023411371,168.8357023411371,182.5250836120401,35.027907956325464,0.03502790795632547,35.027907956325464,False
0.1694080267558528,169.40802675585277,183.14381270903007,35.38982767581717,0.03538982767581717,35.38982767581717,False
0.1699803511705685,169.9803511705685,183.76254180602004,35.77017617884303,0.03577017617884303,35.77017617884303,False
0.17055267558528425,170.55267558528425,184.38127090301003,36.172092866787,0.036172092866787,36.172092866787,False
0.17112499999999997,171.12499999999997,185.0,36.599724746894395,0.036599724746894394,36.599724746894395,False
0.185,185.0,200.0,36.599724746894395,0.036599724746894394,36.599724746894395,False
