z_m,z_mm,B_original_mT,B_T,B_mT,entrance_negative_clamped_to_zero
0.14354515050167224,143.54515050167225,22.60100202024169,0.022601002020241692,22.60100202024169,False
0.1441638795986622,144.1638795986622,22.73824746564797,0.02273824746564797,22.73824746564797,False
0.14478260869565218,144.7826086956522,22.876435071635807,0.02287643507163581,22.876435071635807,False
0.1454013377926421,145.40133779264212,23.01558451197938,0.02301558451197938,23.01558451197938,False
0.14602006688963207,146.02006688963206,23.155716154834646,0.02315571615483465,23.155716154834646,False
0.14663879598662208,146.63879598662209,23.296851097542852,0.023296851097542853,23.296851097542852,False
0.14725752508361203,147.25752508361202,23.439011203709487,0.02343901120370949,23.439011203709487,False
0.147876254180602,147.876254180602,23.582219142743245,0.023582219142743246,23.582219142743245,False
0.14849498327759195,148.49498327759196,23.72649843205737,0.023726498432057368,23.72649843205737,False
0.14911371237458193,149.11371237458192,23.871873482155927,0.023871873482155928,23.871873482155927,False
0.14973244147157191,149.73244147157192,24.018369644849766,0.02401836964484977,24.018369644849766,False
0.15035117056856187,150.35117056856188,24.166013264871626,0.024166013264871628,24.166013264871626,False
0.15096989966555183,150.96989966555182,24.314831735188463,0.024314831735188464,24.314831735188463,False
0.1515886287625418,151.58862876254182,24.464853556339296,0.024464853556339296,24.464853556339296,False
0.15220735785953177,152.20735785953175,24.61610840016307,0.02461610840016307,24.61610840016307,False
0.15282608695652175,152.82608695652175,24.768627178319896,0.024768627178319895,24.768627178319896,False
0.1534448160535117,153.44481605351172,24.922442116053773,0.024922442116053774,24.922442116053773,False
0.15406354515050166,154.06354515050165,25.077586831695587,0.025077586831695586,25.077586831695587,False
0.15468227424749165,154.68227424749165,25.234096422461732,0.025234096422461733,25.234096422461732,False
0.1553010033444816,155.30100334448161,25.392007557168764,0.025392007557168764,25.392007557168764,False
0.15591973244147156,155.91973244147155,25.55135857655788,0.02555135857655788,25.55135857655788,False
0.15653846153846154,156.53846153846155,25.7121896020068,0.0257121896020068,25.7121896020068,False
0.15715719063545147,157.15719063545149,25.87454265350244,0.025874542653502444,25.87454265350244,False
0.15777591973244148,157.77591973244148,26.03846177785713,0.02603846177785713,26.03846177785713,False
0.15839464882943144,158.39464882943145,26.20399318827687,0.026203993188276868,26.20399318827687,False
0.1590133779264214,159.01337792642138,26.37118541653514,0.02637118541653514,26.37118541653514,False
0.15963210702341135,159.63210702341135,26.5400894791718,0.026540089479171802,26.5400894791718,False
0.1602508361204013,160.25083612040132,26.71075905933048,0.026710759059330482,26.71075905933048,False
0.16086956521739132,160.8695652173913,26.883250706071433,0.026883250706071435,26.883250706071433,False
0.16148829431438128,161.48829431438128,27.057624053257236,0.027057624053257238,27.057624053257236,False
0.16210702341137123,162.10702341137124,27.233942060413415,0.027233942060413414,27.233942060413415,False
0.1627257525083612,162.72575250836118,27.412271278321946,0.027412271278321947,27.412271278321946,False
0.16334448160535117,163.34448160535118,27.592682142524335,0.027592682142524336,27.592682142524335,False
0.16396321070234113,163.96321070234112,27.775249298405132,0.027775249298405132,27.775249298405132,False
0.1645819397993311,164.5819397993311,27.960051962110754,0.027960051962110755,27.960051962110754,False
0.16520066889632107,165.20066889632108,28.147174322253466,0.028147174322253467,28.147174322253466,False
0.16581939799331102,165.81939799331101,28.336705988179343,0.028336705988179344,28.336705988179343,False
0.166438127090301,166.438127090301,28.528742491571776,0.028528742491571776,28.528742491571776,False
0.16705685618729096,167.05685618729098,28.723385849358525,0.028723385849358525,28.723385849358525,False
0.16767558528428095,167.67558528428094,28.920745197335687,0.028920745197335687,28.920745197335687,False
0.1682943143812709,168.2943143812709,29.120937505679972,0.029120937505679973,29.120937505679972,False
0.16891304347826086,168.91304347826087,29.32408838966817,0.02932408838966817,29.32408838966817,False
0.16953177257525084,169.53177257525084,29.530333031560783,0.029530333031560784,29.530333031560783,False
0.1701505016722408,170.1505016722408,29.73981723286786,0.029739817232867862,29.73981723286786,False
0.17076923076923078,170.76923076923077,29.952698620269086,0.029952698620269086,29.952698620269086,False
0.17138795986622074,171.38795986622074,30.169148033534466,0.030169148033534467,30.169148033534466,False
0.17200668896321067,172.00668896321068,30.38935113018836,0.03038935113018836,30.38935113018836,False
0.17262541806020068,172.62541806020067,30.613510249779736,0.03061351024977974,30.613510249779736,False
0.17324414715719064,173.24414715719064,30.84184659101548,0.03084184659101548,30.84184659101548,False
