z_m,z_mm,B_T,B_mT,in_original_range,B_original_interp_mT,B_degree6_unanchored_mT
0.029903333333333337,29.903333333333336,0.00833687567881195,8.33687567881195,True,8.33687567881195,8.34674548285904
0.03007916666666667,30.07916666666667,0.00835581114350447,8.35581114350447,True,8.35581114350447,8.366076672353215
0.030255000000000004,30.255000000000003,0.008374746608196988,8.374746608196988,True,8.374746608196988,8.385413410164539
0.03031772575250836,30.317725752508363,0.008381501534862014,8.381501534862014,True,8.381501534862014,8.392312814849072
0.030430833333333338,30.430833333333336,0.008393705651884999,8.393705651884998,True,8.393705651884998,8.404755631068792
0.03060666666666667,30.60666666666667,0.008412677771710125,8.412677771710126,True,8.412677771710126,8.424103272294698
0.030782500000000004,30.782500000000006,0.008431649891535251,8.431649891535251,True,8.431649891535251,8.44345627350146
0.030936454849498328,30.93645484949833,0.008448261359889799,8.448261359889798,True,8.448261359889798,8.460405586585178
0.030958333333333338,30.95833333333334,0.008450626598852965,8.450626598852965,True,8.450626598852965,8.462814576756374
0.03113416666666667,31.134166666666673,0.008469635587508649,8.469635587508648,True,8.469635587508648,8.48217812651253
0.031310000000000004,31.310000000000006,0.008488644576164335,8.488644576164335,True,8.488644576164335,8.501546869586592
0.03148583333333334,31.48583333333334,0.008507653564820021,8.507653564820021,True,8.507653564820021,8.52092075513667
0.03155518394648829,31.55518394648829,0.008515150920376763,8.515150920376763,True,8.515150920376763,8.52856343344865
0.03166166666666667,31.661666666666672,0.008526685011506835,8.526685011506835,True,8.526685011506835,8.54029973464027
0.031837500000000005,31.837500000000006,0.00854573108477556,8.54573108477556,True,8.54573108477556,8.559683761872325
0.03201333333333334,32.013333333333335,0.008564777158044287,8.564777158044286,True,8.564777158044286,8.579072792883315
0.03217391304347826,32.17391304347826,0.008582170975626606,8.582170975626605,True,8.582170975626605,8.59678415253702
0.03218916666666667,32.18916666666667,0.008583826467322931,8.58382646732293,True,8.58382646732293,8.598466785977468
0.032365000000000005,32.365,0.008602909843100276,8.602909843100276,True,8.602909843100276,8.617865701691038
0.03254083333333334,32.54083333333334,0.008621993218877622,8.621993218877622,True,8.621993218877622,8.637269502770678
0.03271666666666667,32.71666666666667,0.008641076594654967,8.641076594654967,True,8.641076594654967,8.656678154151896
0.03279264214046823,32.79264214046823,0.008649322292378666,8.649322292378665,True,8.649322292378665,8.665065891887837
0.032892500000000005,32.892500000000005,0.008660181279936579,8.660181279936578,True,8.660181279936578,8.676091622937573
0.03306833333333334,33.068333333333335,0.008679302178260314,8.679302178260315,True,8.679302178260315,8.695509878376601
0.03324416666666667,33.24416666666667,0.00869842307658405,8.69842307658405,True,8.69842307658405,8.714932891842567
0.033411371237458194,33.41137123745819,0.008716605644910317,8.716605644910317,True,8.716605644910317,8.733407138747165
0.033420000000000005,33.42,0.008717545827176237,8.717545827176238,True,8.717545827176238,8.734360636812543
0.03359583333333334,33.59583333333334,0.008736704470255914,8.736704470255914,True,8.736704470255914,8.753793088845958
0.03377166666666667,33.771666666666675,0.00875586311333559,8.75586311333559,True,8.75586311333559,8.773230225563546
0.033947500000000005,33.947500000000005,0.008775021756415266,8.775021756415267,True,8.775021756415267,8.792672026626379
0.03403010033444816,34.03010033444816,0.008784021815141072,8.784021815141072,True,8.784021815141072,8.801806707996437
0.03412333333333334,34.12333333333334,0.008794200532078886,8.794200532078886,True,8.794200532078886,8.812118473714992
0.03429916666666667,34.29916666666667,0.008813397144325977,8.813397144325977,True,8.813397144325977,8.831569550508565
0.034475000000000006,34.47500000000001,0.00883259375657307,8.83259375657307,True,8.83259375657307,8.851025242664237
0.03464882943143813,34.64882943143813,0.008851571592738661,8.851571592738662,True,8.851571592738662,8.870263730737612
0.03465083333333334,34.65083333333334,0.008851790804122486,8.851790804122485,True,8.851790804122485,8.870485537796455
0.03482666666666667,34.826666666666675,0.008871025612181047,8.871025612181047,True,8.871025612181047,8.889950425456421
0.035002500000000006,35.002500000000005,0.008890260420239608,8.890260420239608,True,8.890260420239608,8.909419897111643
0.03517833333333334,35.17833333333334,0.008909495228298168,8.909495228298168,True,8.909495228298168,8.928893946125546
0.0352675585284281,35.2675585284281,0.0089192557752269,8.9192557752269,True,8.9192557752269,8.93877764303665
0.03535416666666667,35.35416666666667,0.00892874896276471,8.92874896276471,True,8.92874896276471,8.948372567737174
0.035530000000000006,35.53000000000001,0.0089480221955426,8.948022195542599,True,8.948022195542599,8.967855759040964
0.03570583333333334,35.70583333333334,0.00896729542832049,8.96729542832049,True,8.96729542832049,8.987343518966643
0.03588166666666667,35.881666666666675,0.00898656866109838,8.98656866109838,True,8.98656866109838,9.006835848259142
0.03588628762541806,35.88628762541806,0.00898707516809557,8.987075168095569,True,8.987075168095569,9.007348174825298
0.036057500000000006,36.057500000000005,0.009005879533908476,9.005879533908477,True,9.005879533908477,9.026332749458668
0.03623333333333334,36.23333333333334,0.00902519142260914,9.02519142260914,True,9.02519142260914,9.045834226880798
0.03640916666666667,36.40916666666667,0.009044503311309803,9.044503311309803,True,9.044503311309803,9.065340286596689
