z_m,B_T,target_region,z_mm,B_mT
0.120805,0.011259713565523587,original_variable_s_data,120.80499999999999,11.259713565523587
0.1208975,0.011282341664553336,original_variable_s_data,120.89750000000001,11.282341664553336
0.12099,0.011304983786117436,original_variable_s_data,120.99,11.304983786117436
0.1210825,0.011327639960646568,original_variable_s_data,121.0825,11.327639960646568
0.121175,0.01135031021867768,original_variable_s_data,121.17500000000001,11.35031021867768
0.1212675,0.011372994590854451,original_variable_s_data,121.2675,11.372994590854452
0.12136,0.011395693107927901,original_variable_s_data,121.36,11.395693107927901
0.1214525,0.011418405800756856,original_variable_s_data,121.4525,11.418405800756856
0.121545,0.011441132700308485,original_variable_s_data,121.545,11.441132700308485
0.1216375,0.011463873837658851,original_variable_s_data,121.63749999999999,11.463873837658852
0.12173,0.011486629243993443,original_variable_s_data,121.73,11.486629243993443
0.1218225,0.011509398950607666,original_variable_s_data,121.8225,11.509398950607666
0.121915,0.011532182988907475,original_variable_s_data,121.91499999999999,11.532182988907476
0.1220075,0.01155498139040984,original_variable_s_data,122.00750000000001,11.554981390409841
0.1221,0.011577794186743316,original_variable_s_data,122.1,11.577794186743317
0.1221925,0.011600621409648628,original_variable_s_data,122.1925,11.600621409648628
0.122285,0.01162346309097918,original_variable_s_data,122.28500000000001,11.623463090979179
0.1223775,0.011646319262701647,original_variable_s_data,122.3775,11.646319262701647
0.12247,0.011669189956896508,original_variable_s_data,122.47,11.669189956896508
0.1225625,0.011692075205758663,original_variable_s_data,122.5625,11.692075205758663
0.122655,0.01171497504159794,original_variable_s_data,122.655,11.71497504159794
0.1227475,0.011737889496839711,original_variable_s_data,122.7475,11.737889496839712
0.12284,0.011760818604025475,original_variable_s_data,122.84,11.760818604025475
0.1229325,0.011783762395813392,original_variable_s_data,122.9325,11.783762395813392
0.123025,0.01180672090497892,original_variable_s_data,123.02499999999999,11.806720904978919
0.1231175,0.011829694164415372,original_variable_s_data,123.1175,11.829694164415372
0.12321,0.011852682207134521,original_variable_s_data,123.21,11.85268220713452
0.1233025,0.011875685066267192,original_variable_s_data,123.3025,11.875685066267192
0.123395,0.011898702775063868,original_variable_s_data,123.39500000000001,11.898702775063867
0.1234875,0.011921735366895288,original_variable_s_data,123.4875,11.921735366895287
0.12358,0.01194478287525306,original_variable_s_data,123.58,11.944782875253061
0.1236725,0.011967845333750265,original_variable_s_data,123.6725,11.967845333750265
0.123765,0.011990922776122069,original_variable_s_data,123.765,11.99092277612207
0.1238575,0.012014015236226376,original_variable_s_data,123.8575,12.014015236226376
0.12395,0.012037122748044415,original_variable_s_data,123.95,12.037122748044416
0.1240425,0.012060245345681364,original_variable_s_data,124.0425,12.060245345681365
0.124135,0.01208338306336703,original_variable_s_data,124.13499999999999,12.08338306336703
0.1242275,0.012106535935456424,original_variable_s_data,124.2275,12.106535935456424
0.12432,0.012129703996430454,original_variable_s_data,124.32,12.129703996430454
0.1244125,0.012152887280896543,original_variable_s_data,124.4125,12.152887280896543
0.124505,0.012176085823589276,original_variable_s_data,124.50500000000001,12.176085823589275
0.1245975,0.012199299659371067,original_variable_s_data,124.5975,12.199299659371066
0.12469,0.012222528823232796,original_variable_s_data,124.69,12.222528823232796
0.1247825,0.012245773350294498,original_variable_s_data,124.7825,12.245773350294497
0.124875,0.012269033275806012,original_variable_s_data,124.875,12.269033275806011
0.1249675,0.012292308635147657,original_variable_s_data,124.9675,12.292308635147657
0.12506,0.012315599463830892,original_variable_s_data,125.06,12.315599463830893
0.1251525,0.012338905797499022,original_variable_s_data,125.1525,12.338905797499022
0.125245,0.012362227671927876,original_variable_s_data,125.24499999999999,12.362227671927876
0.1253375,0.012385565123026465,original_variable_s_data,125.33749999999999,12.385565123026465
0.12542999999999999,0.012408918186837724,original_variable_s_data,125.42999999999999,12.408918186837724
0.1255225,0.012432286899539175,original_variable_s_data,125.52250000000001,12.432286899539175
0.125615,0.012455671297443635,original_variable_s_data,125.61500000000001,12.455671297443635
0.1257075,0.012479071416999927,original_variable_s_data,125.7075,12.479071416999927
0.1258,0.012502487294793614,original_variable_s_data,125.8,12.502487294793614
0.1258925,0.012525918967547674,original_variable_s_data,125.89249999999998,12.525918967547675
0.12598499999999999,0.012549366472123251,original_variable_s_data,125.98499999999999,12.549366472123252
0.1260775,0.01257282984552038,original_variable_s_data,126.07750000000001,12.57282984552038
0.12617,0.012596309124878696,original_variable_s_data,126.17,12.596309124878696
0.1262625,0.012619804347478204,original_variable_s_data,126.2625,12.619804347478205
0.126355,0.012643315550739996,original_variable_s_data,126.35499999999999,12.643315550739995
0.1264475,0.012666842772227007,original_variable_s_data,126.44749999999999,12.666842772227007
0.12653999999999999,0.01269038604964476,original_variable_s_data,126.53999999999999,12.69038604964476
