z_mm,B_sim_mT
189.0,36.22503838736981
189.25,36.146752603560024
189.5,36.058780217447286
189.75,35.96104365643212
190.0,35.85348670035006
190.25,35.736074887490275
190.5,35.60879580922026
190.75,35.47165929042196
191.0,35.32469745398743
191.25,35.16796466868851
191.5,35.001537380813275
191.75,34.825513831032296
192.0,34.64001365900954
192.25,34.44517739928667
192.5,34.241165872934786
192.75,34.02815948036893
193.0,33.806357401547274
193.25,33.57597671051804
193.5,33.33725141192366
193.75,33.09043140761782
194.0,32.83578140199013
194.25,32.57357975492346
194.5,32.30411729152874
194.75,32.02769607791259
195.0,31.744628172234947
195.25,31.455234360215243
195.5,31.15984288404692
195.75,30.85878817339394
196.0,30.552409586771883
196.25,30.24105017117483
196.5,29.925055447302014
196.75,29.60477222717993
197.0,29.28054747037323
197.25,28.95272718434307
197.5,28.621655373855546
197.75,28.287673043674022
198.0,27.95111725809682
198.25,27.612320260236537
198.5,27.27160865328484
198.75,26.929302645375163
199.0,26.585715359051846
199.25,26.24115220578295
199.5,25.89591032541864
199.75,25.55027809000414
200.0,25.204534670903197
200.25,24.85894966778395
200.5,24.513782797656184
200.75,24.169283641835854
201.0,23.825691448442623
201.25,23.483234987811887
201.5,23.14213245802038
201.75,22.802591437584212
202.0,22.46480888228519
202.25,22.128971163015816
202.5,21.795254141499672
202.75,21.46382328074184
203.0,21.134833787088468
203.25,20.808430780823596
203.5,20.484749492301834
203.75,20.163915480704038
204.0,19.846044872607585
204.25,19.53124461767991
204.5,19.219612758931433
204.75,18.911238715099497
205.0,18.60620357287626
205.25,18.304580386838467
205.5,18.006434485083712
205.75,17.711823778725943
206.0,17.42079907354849
206.25,17.133404382257527
206.5,16.849677235919337
206.75,16.569648993301552
207.0,16.29334514696973
207.25,16.020785625116993
207.5,15.751985088224167
207.75,15.486953219761803
208.0,15.225695010252172
208.25,14.968211034109972
208.5,14.714497718773838
208.75,14.464547605727867
209.0,14.21834960309211
209.25,13.975889229534944
209.5,13.737148849327635
209.75,13.502107898422278
210.0,13.270743101489982
210.25,13.043028679905595
210.5,12.818936550710177
210.75,12.598436516621433
211.0,12.38149644719729
211.25,12.168082451288267
211.5,11.958159040940394
211.75,11.751689286932994
212.0,11.5486349661548
212.25,11.34895670103747
212.5,11.152614091278624
212.75,10.959565838096685
213.0,10.769769861267548
213.25,10.583183409198904
213.5,10.399763162301438
213.75,10.21946532991838
214.0,10.042245741074968
214.25,9.868059929308533
214.5,9.696863211837782
214.75,9.528610763326467
215.0,9.363257684492613
215.25,9.200759065809589
215.5,9.04107004653969
215.75,8.884145869334903
216.0,8.729941930632915
216.25,8.578413827069712
216.5,8.429517398122782
216.75,8.28320876519177
217.0,8.139444367315887
217.25,7.99818099371983
217.5,7.859375813372437
217.75,7.7229864017347
218.0,7.588970764866265
218.25,7.457287361052175
218.5,7.327895120104259
218.75,7.200753460484389
219.0,7.075822304389917
219.25,6.953062090934664
219.5,6.832433787552255
219.75,6.713898899742117
220.0,6.597419479272272
220.25,6.482958130946948
220.5,6.370478018041297
220.75,6.259942866499901
221.0,6.151316967990371
221.25,6.044565181898153
221.5,5.939652936343836
221.75,5.83654622829942
222.0,5.735211622875549
222.25,5.635616251847439
222.5,5.537727811483071
222.75,5.441514559733389
223.0,5.3469453128404725
223.25,5.253989441416198
223.5,5.162616866040488
223.75,5.072798052425147
224.0,4.984504006186233
224.25,4.897706267265109
224.5,4.8123769040356015
224.75,4.728488507132178
225.0,4.646014183031648
225.25,4.564927547418648
225.5,4.48520271836301
225.75,4.40681430933514
226.0,4.329737422083587
226.25,4.253947639397324
226.5,4.1794210177734135
226.75,4.106134080009328
227.0,4.034063807737619
227.25,3.963187633919273
227.5,3.8934834353108254
227.75,3.8249295249190225
228.0,3.7575046444557447
228.25,3.6911879568048205
228.5,3.6259590385113354
228.75,3.5617978723031523
229.0,3.4986848396534596
229.25,3.4366007133923753
229.5,3.375526650374835
229.75,3.315444184211358
230.0,3.256335218067545
230.25,3.1981820175376243
230.5,3.140967203596728
230.75,3.0846737456361155
231.0,3.0292849545850102
231.25,2.9747844761223075
231.5,2.921156283980962
231.75,2.8683846733474807
232.0,2.8164542543585833
232.25,2.7653499456967725
232.5,2.71505696828622
232.75,2.6655608390901024
233.0,2.616847365010297
233.25,2.568902636890016
233.5,2.521713023619839
233.75,2.4752651663473344
234.0,2.4295459727902875
234.25,2.3845426116534076
234.5,2.3402425071481936
234.75,2.296633333615529
235.0,2.2537030102504385
235.25,2.2114396959283007
235.5,2.1698317841317527
235.75,2.128867897977384
236.0,2.0885368853412483
236.25,2.0488278140821614
236.5,2.0097299673616553
236.75,1.9712328390594234
237.0,1.9333261292830421
237.25,1.8959997399706734
237.5,1.859243770585451
237.75,1.8230485139002106
238.0,1.7874044518711774
238.25,1.7523022515992204
238.5,1.71773276137725
238.75,1.6836870068223297
239.0,1.6501561870910628
239.25,1.6171316711767778
239.5,1.584604994287084
239.75,1.552567854300316
240.0,1.5210121082994164
240.25,1.4899297691817757
240.5,1.4593130023436374
240.75,1.4291541224375386
241.0,1.3994455902014185
241.25,1.370180009357932
241.5,1.3413501235825662
241.75,1.3129488135391627
242.0,1.2849690939814424
242.25,1.257404110919183
242.5,1.2302471388476772
242.75,1.203491578039145
243.0,1.1771309518947735
243.25,1.1511589043560857
243.5,1.1255691973743611
243.75,1.1003557084368334
244.0,1.0755124281484423
244.25,1.0510334578678964
244.5,1.0269130073968578
244.75,1.0031453927210712
245.0,0.9797250338022625
245.25,0.9566464524196873
245.5,0.933904270060191
245.75,0.9114932058557047
246.0,0.889408074567082
246.25,0.8676437846132351
246.5,0.846195336144529
246.75,0.8250578191594254
247.0,0.8042264116633774
247.25,0.7836963778690091
247.5,0.7634630664366244
247.75,0.7435219087541134
248.0,0.723868417255343
248.25,0.7044981837761417
248.5,0.6854068779470046
248.75,0.6665902456216618
249.0,0.6480441073406759
249.25,0.6297643568292514
249.5,0.6117469595284607
249.75,0.5939879511590973
250.0,0.5764834363174031
250.25,0.5592295871019116
250.5,0.5422226417707013
250.75,0.5254589034282984
251.0,0.5089347387416117
251.25,0.49264657668412204
251.5,0.4765909073077661
251.75,0.46076428054176155
252.0,0.4451633050178448
252.25,0.4297846469211984
252.5,0.4146250288665706
252.75,0.3996812287988873
253.0,0.38495007891789584
253.25,0.3704284646261594
253.5,0.35611332349997454
253.75,0.3420016442825593
254.0,0.32809046589909724
254.25,0.3143768764930281
254.5,0.30085801248318406
254.75,0.2875310576411859
255.0,0.27439324218872735
255.25,0.26144184191418374
255.5,0.24867417730819194
255.75,0.2360876127176634
256.0,0.22367955551789775
256.25,0.21144745530228398
256.5,0.19938880308925444
256.75,0.18750113054606155
257.0,0.17578200922896062
257.25,0.16422904983948786
257.5,0.1528399014963762
257.75,0.14161225102283703
258.0,0.1305438222487637
258.25,0.11963237532760143
258.5,0.10887570606746136
258.75,0.09827164527623374
259.0,0.0878180581202993
259.25,0.07751284349660457
259.5,0.06735393341772127
259.75,0.05733929240966533
260.0,0.047466916922113835
260.25,0.03773483475080753
260.5,0.028141104471792383
260.75,0.01868381488730043
261.0,0.009361084482938027
261.25,0.00017106089599311825
261.5,-0.008888079605455257
261.75,-0.0178181326328085
262.0,-0.02662086617689349
262.25,-0.035298021097763824
262.5,-0.0438513116046347
262.75,-0.05228242572611995
263.0,-0.060593025771043536
263.25,-0.06878474877997816
263.5,-0.07685920696777612
263.75,-0.08481798815723493
264.0,-0.09266265620415062
264.25,-0.1003947514138964
264.5,-0.10801579094976409
