z_mm,B_sim_mT
124.99999999999999,18.823868317905667
125.25,18.871180460429095
125.5,18.918670559911895
125.75,18.966338495842486
126.0,19.014184156464044
126.25,19.062207430407465
126.5,19.110408192933274
126.75,19.15878628694334
127.0,19.207341499022228
127.25,19.256073530864626
127.5,19.30498196653756
127.75,19.35406623611254
128.0,19.403325576282448
128.25,19.452758988648768
128.5,19.502365196426496
128.75,19.55214260036467
129.0,19.60208923471968
129.25,19.652202724145372
129.5,19.702480242377963
129.75,19.752918473594058
130.0,19.80351357730724
130.25,19.85426115764206
130.5,19.905156237784137
130.75,19.95619324035204
131.0,20.007365974371307
131.25,20.05866762945348
131.5,20.110090777695408
131.75,20.161627383716404
132.0,20.213268823145015
132.25,20.265005909754493
132.5,20.31682893132766
132.75,20.36872769421029
133.0,20.420691576387796
133.25,20.472709588796327
133.5,20.524770444455992
133.75,20.576862634895377
134.0,20.62897451322174
134.25,20.68109438308408
134.5,20.733210592677505
134.75,20.785311632848348
135.0,20.837386238282186
135.25,20.889423490692536
135.5,20.94141292287691
135.75,20.993344622471508
136.0,21.045209334215034
136.25,21.096998559527915
136.5,21.14870465222513
136.75,21.200320909208987
137.0,21.25184165503239
137.25,21.30326231928333
137.5,21.354579505815817
137.75,21.40579105294175
138.0,21.456896083799787
138.25,21.507895046230665
138.5,21.558789741611893
138.75,21.609583342236306
139.0,21.6602803969574
139.25,21.710886824967037
139.5,21.76140989771646
139.75,21.811858209137704
140.0,21.862241634466294
140.25,21.91257127810718
140.5,21.96285941112016
140.75,22.013119399028803
141.0,22.0633656207738
141.25000000000003,22.113613379738517
141.50000000000003,22.16387880786756
141.75000000000003,22.21417876397877
142.00000000000003,22.26453072743242
142.25000000000003,22.31495268836928
142.50000000000003,22.365463035759362
142.75000000000003,22.416080444516094
143.00000000000003,22.466823762926005
143.25000000000003,22.51771190162121
143.50000000000003,22.568763725282665
143.75000000000003,22.61999794820522
144.00000000000003,22.67143303478335
144.25000000000003,22.723087105889135
144.50000000000003,22.77497785201334
144.75000000000003,22.827122453927643
145.00000000000003,22.87953751150288
145.25000000000003,22.932238981186654
145.50000000000003,22.985242122505465
145.75000000000003,23.03856145381374
146.00000000000003,23.092210717367568
146.25000000000003,23.146202853655414
146.50000000000003,23.200549984775744
146.75000000000003,23.255263406512302
147.00000000000003,23.310353588625865
147.25000000000003,23.365830182757485
147.50000000000003,23.421702037224737
147.75000000000003,23.47797721789155
148.00000000000003,23.534663034204748
148.25000000000003,23.591766069418266
148.50000000000003,23.649292213970813
148.75000000000003,23.70724670094412
149.00000000000003,23.765634142509548
149.25000000000003,23.82445856626904
149.50000000000003,23.883723450414443
149.75000000000003,23.94343175666523
150.00000000000003,24.00358595999952
150.25000000000003,24.06418807426556
150.50000000000003,24.12523967285027
150.75000000000003,24.18674190368584
151.00000000000003,24.248695497994554
151.25000000000003,24.311100772303337
151.50000000000003,24.373957623401175
151.75000000000003,24.437265516063157
152.00000000000003,24.50102346352139
152.25000000000003,24.565230000823448
152.50000000000003,24.629883151380973
152.75000000000003,24.694980387171523
153.00000000000003,24.7605185832141
153.25000000000003,24.826493967089323
153.50000000000003,24.892902064417246
153.75000000000003,24.95973764133702
154.00000000000003,25.026994645149628
154.25000000000003,25.094666144387162
154.50000000000003,25.162744269656365
154.75000000000003,25.23122015666904
155.00000000000003,25.30008389291678
155.25000000000003,25.369324469469394
155.50000000000003,25.438929739376352
155.75000000000003,25.50888638412655
156.0,25.579179889574327
156.25,25.649794532668324
156.5,25.720713380225657
156.75,25.791918300877203
157.0,25.863389991171715
157.25,25.935108016668984
157.5,26.00705086867641
157.75,26.079196037091993
158.0,26.151520099611634
158.25,26.223998827342907
158.5,26.29660730664368
158.75,26.36932007677549
159.0,26.442111282731474
159.25,26.5149548423698
159.5,26.587824626761137
159.75,26.660694652442867
160.0,26.733539284070904
160.25,26.806333445771802
160.5,26.879052839329027
160.75,26.951674167189143
161.0,27.024175358149982
161.25,27.09653579349564
161.5,27.168736531273915
161.75,27.240760526373695
162.0,27.312592844052194
162.25,27.384220864587455
162.5,27.45563447678904
162.75,27.52682625819006
163.0,27.59779163986602
163.25,27.66852905397792
163.5,27.73904006231897
163.75,27.80932946435224
164.0,27.879405383458554
164.25,27.949279330367037
164.5,28.018966243011306
164.75,28.088484502337863
165.0,28.157855923886874
165.25,28.227105725263506
