z_mm,B_sim_mT
181.00000000000003,34.75082978281481
181.25000000000003,34.862231672084505
181.50000000000003,34.97220823614308
181.75000000000003,35.08047430879646
182.00000000000003,35.186730156042984
182.25000000000003,35.29066178602693
182.50000000000003,35.39194136413687
182.75000000000003,35.490227738253566
183.00000000000003,35.585167078468125
183.25000000000003,35.676393634791395
183.50000000000003,35.76353061546304
183.75000000000003,35.84619118744195
184.00000000000003,35.92397959952875
184.25000000000003,35.9964924273406
184.50000000000003,36.06331993803903
184.75000000000003,36.12404757131766
185.00000000000003,36.178257531701455
185.25000000000003,36.225530485713065
185.50000000000003,36.265447355943124
185.75000000000003,36.2975912025442
186.00000000000003,36.321549181176316
186.25000000000003,36.336914564990934
186.50000000000003,36.34328881687816
186.75000000000003,36.34028369694471
187.00000000000003,36.32752338906571
187.25000000000003,36.304646629388095
187.50000000000003,36.271308818881934
187.75000000000003,36.227184101461255
188.00000000000003,36.17196738884748
188.25,36.10537631324403
188.5,36.0271530890405
188.75,35.93706626517849
189.0,35.834912350491116
189.25,35.720517295271264
189.5,35.59373781352278
189.75,35.45446253179061
190.0,35.3026129521308
190.25,35.1381442186476
190.5,34.961045679061925
190.75,34.77134123495381
191.0,34.56908947660302
191.25,34.354383600701716
191.5,34.12735111158855
191.75,33.88815330901782
192.0,33.63698456778798
192.25,33.37407141677458
192.5,33.09967142700603
192.75,32.81407192035381
193.0,32.51758851215295
193.25,32.21056350259738
193.5,31.893364133050035
193.75,31.56638072445182
194.0,31.23002471580043
194.25,30.8847266211918
194.5,30.530933924178285
194.75,30.169108928201933
195.0,29.79972658162145
195.25,29.42327229538135
195.5,29.040239770690583
195.75,28.6511288532076
196.0,28.256443429192466
196.25,27.856689377911124
196.5,27.45237259328752
196.75,27.043997086424124
197.0,26.632063179176008
197.25,26.2170657974947
197.5,25.799492871779027
197.75,25.37982385000488
198.0,24.958528327973152
198.25,24.536064799635838
198.5,24.11287952914684
198.75,23.68940554505356
199.0,23.26606175590435
199.25,22.843252185507268
199.5,22.42136532513978
199.75,22.000773599182715
200.0,21.58183293993443
200.25,21.16488246675339
200.5,20.7502442641756
200.75,20.33822325325484
201.0,19.929107150072127
201.25,19.523166505151718
201.5,19.120654817395756
201.75,18.721808716102842
202.0,18.326848204658052
202.25,17.935976959566695
202.5,17.54938267864297
202.75,17.167237472350042
203.0,16.78969829251253
203.25,16.416907392879224
203.5,16.0489928162957
203.75000000000003,15.686068903547966
204.00000000000003,15.32823681925295
204.25000000000003,14.975585090495162
204.50000000000003,14.628190154235918
204.75000000000003,14.286116909848385
205.00000000000003,13.949419273455106
205.25000000000003,13.618140731061038
205.50000000000003,13.292314887782275
205.75000000000003,12.971966010766659
206.00000000000003,12.657109563685038
206.25000000000003,12.347752730940721
206.50000000000003,12.043894929997705
206.75000000000003,11.745528310465874
207.00000000000003,11.452638238802448
207.25000000000003,11.165203767693967
207.50000000000003,10.883198089371627
207.75000000000003,10.606588972285627
208.00000000000003,10.335339180721244
208.25000000000003,10.069406877081489
