z_mm,B_target_mT,B_sim_mT,residual_mT,in_active_0_185mm
105.028125,9.836346979169926,9.806892267441008,-0.029454711728918795,True
105.35781250000001,9.903548641179395,9.879837218160926,-0.02371142301846839,True
105.6875,9.970868639182157,9.95297688893855,-0.017891750243607604,True
106.0171875,10.03830378037337,10.026278762233215,-0.012025018140154886,True
106.34687500000001,10.105857575525784,10.099710044312099,-0.006147531213685636,True
106.6765625,10.173529182434695,10.17323786497807,-0.00029131745662470954,True
107.00625000000001,10.241319761978406,10.246829479388452,0.005509717410047063,True
107.3359375,10.309230882246373,10.320452470700118,0.01122158845374456,True
107.665625,10.377261294499403,10.3940749522486,0.016813657749196326,True
107.99531250000001,10.445415038631149,10.467665767949871,0.02225072931872317,True
108.325,10.513689179825551,10.541194689603655,0.027505509778103995,True
108.6546875,10.582087937930874,10.61463260977732,0.0325446718464472,True
108.98437500000001,10.650609468097686,10.687951728959467,0.037342260861781065,True
109.3140625,10.719255997720007,10.76112573569262,0.04186973797261351,True
109.64375000000001,10.788028192279658,10.834129978425565,0.04610178614590857,True
109.9734375,10.85692577065846,10.906941627866743,0.05001585720828226,True
110.30312500000001,10.925951974575087,10.979539828672088,0.053587854097000495,True
110.63281250000001,10.995104256881357,11.051905839362151,0.05680158248079492,True
110.9625,11.064387578349464,11.124023159435012,0.059635581085548325,True
111.2921875,11.133798998124458,11.195877642722186,0.06207864459772776,True
111.621875,11.203341912363863,11.267457596124327,0.06411568376046492,True
111.95156250000001,11.273015997281853,11.338753862961145,0.06573786567929188,True
112.28125000000001,11.34282203517235,11.409759890274753,0.06693785510240337,True
112.61093749999999,11.412762390070908,11.480471779536906,0.06770938946599851,True
112.940625,11.482835159691739,11.550888320327283,0.06805316063554327,True
